text,label
"I had  a casual dinner at the bar and my server was excellent. She was pleasant and knew the menu well. I was not too hungry so I decided to have the crostini with eggplant (a bargain at $6). Thin grilled pieces of toast with a very nice spread. They have 4 or 5 choices of spread. I would try the parmesan cheese with balsamic next time. For main course I had the Mare seafood salad ($16 and worth every penny). I am a seafood snob and this was done perfectly. The server explained the seafood-mostly shrimp, scallops, calamari & octopus is poached and then tossed in a lovely olive oil and lemon sauce. Absolutely delicious. This is a perfect dish for lunch or light dinner but I would also get as app if in chow down mode. The only thing I did not like was a draft beer was $9, but hey it's NYC. If I came again with friends I would go with a bottle of wine. Sadly, I did not try anything else but I will be back when in the area. Osteria Morini rocks!","[1.0, 0.0]"
"The burgers here are pretty tasty. I had both the truffle burger and the duck burger (not on the menu). Splitting with a friend, I think the truffle burger was more to my liking. Also ordered the fries. I personally think it would've taste better without cheese and a little less salt. The service is good and the waiters were friendly. My friends and I waited for 1.5 hours and came back to stand outside the restaurant and wait another half an hour. Burger is good, too long of a wait is not. I think it's been hyped up too much, hence the long wait.","[1.0, 0.0]"
"Major tourist trap.   Came on a sunday morning and was told the wait time is and hour and a half.  Came back on Monday, same wait time.  No reservations.   This is such a tiny establishment.  Seating is very close together, its a bit hard to maneuver your way around.   I had French toast with sausage and coffee.  Honestly, I think I can get the same food quality from IHOP without the wait.  Not coming back. On the other hand, all the servers were very friendly.  Wait time for food to come wasn't too bad.  About 15-20 min.  Enough time for you to look around and people watch before giving your full attention to the food.","[1.0, 0.0]"
Have been here many of times and get the same thing every time. Blueberry pancakes with maple butter are the absolute best thing I have ever had for breakfast. The sugar cured bacon is incredible there is nothing like it.,"[0.0, 1.0]"
"Had one of the best meals I've had in a long time last night.  A good friend took me out for my birthday, and this dinner was quite the birthday present.  We split the beef carpaccio and seared scallops to start--both were unbelievably good.  And the kitchen split them and plated our portions for us, which is always a nice touch.  She had the arctic char, which she loved; I had the skate, which was to die for.  We also split the brussel sprouts with pears and bacon (!!!!!!).  From start to finish, all the food was so fresh and seasonally-prepared.  Top all this off with a great bottle of red, and fantastic, laid-back service, and this was a memorable evening.  Great space, very open and airy, yet cozy at the same time.","[1.0, 0.0]"
"Worst sushi I've ever had. As others mentioned this isn't your average sushi, this is sushi made by someone who would clearly identify as a ""foodie."" That said, the excessive ingredients proved detrimental to the sushi rather than making it better and more exciting. The sushi was hearty, wrapped in seemingly 2 types of rice and grain and all kinds of random stuff. I could barely get through one serving. Also, the menu is a tedious read, it's like a J. Peterman catalog, way too many pages and all the items have a silly little story attached to them. Just tell me whats in it! Super slow service. Would not eat here again. Yuck!","[0.0, 1.0]"
"I really enjoyed this place and I know I will be back. The food was excellent. I don't like plantains, but my husband does, so we ordered them. THEY WERE GREAT... if you go, seriously try them! I think the food is a little bit expensive, but you get a lot of it. It's a great place to take friends or a date.","[1.0, 0.0]"
"Nice little cafe on a side street in New Haven. It is small and definitely not good for a big party like ours. We took over the two tables out in front. I had a grilled cheese with avocado, which was solid. I also tried the delicious fresh mozzarella, tomato and basil panini. The iced latte was good. Service was slow with only one person working on a Saturday afternoon but we weren't in a rush.","[1.0, 0.0]"
"I have been coming here for a few years now, and I have never been disappointed. The sandwiches are always delicious and well made and ingredients are never skimped on. The staff is really friendly and the owner is a great guy. This is probably my favorite fast food place in Princeton.","[0.0, 1.0]"
"I was really looking forward to my birthday trip to Char no4. Bourbon and BBQ sounds like such a wonderful way to spend a pre-memorial Saturday . Bringing along a large amount of people seemed a no-brainer, just to get to try as much food as possible. The reservation process was brief and painless (thanks to memorial day), and the staff was remarkably friendly. The restaurant itself is beautiful, if cramped, and the smell emanating from the kitchen is the best aperitif one can ask for. But the room is ridiculously hot, and claustrophobic because of the low ceilings. Cocktails were amazing, and I really appreciate their dedication in having nothing behind the bar other than bourbon and whisky. I would come back here just for drinks. Food though, at least in my opinion left a lot to be desired. In no particular order, here are some of the the issues that we had. Ribs were terrible, barely grilled, they were tough, and just had a spoonful of sauce on top, baked beans were actually tastier than the ribs; shrimp and grits were drowned under the cilantro microgreens, and there wasn't a touch of salt in the entire dish, shrimp was dry and boring; bacon with mushrooms was very blah, with bacon being almost tough as if again, it didn't spend enough time in the smoker, the mushrooms greasy to the point of grossness, a little jus would have gone a long way. But, the sausage was phenomenal as was the steak. Pork nuggets were pretty good, as well as the lamb pastrami, but neither was anything out of this world. Resto makes better pork nuggets IMO. All in all, the best part of Char was the service and drinks. I'll definetely come back for drinks and maybe a few snacks, but doubt that a full meal is going to be worth it here.","[0.0, 1.0]"
