text,label
Crepes were delicious! I had the chicken asparagus crepe and the chicks was very nicely flavored. My fiancé had the banana Nutella crepe and loved it. The coffee had a nice taste as well. It is a cute restaurant and service was very fast. Very close to the Staten Island ferry terminal. Will like to visit again next time we are in town.,"[0.0, 1.0]"
Artichoke pizza is orgasmic!,"[1.0, 0.0]"
"The rudeness of the staff and the long, long, LOOONG wait overshadows the entire experience and makes it not worth the trip.","[0.0, 1.0]"
"Tucked into the Financial district is this fun and funky little Irish pub! I popped in for a quick lunch with some colleagues, and from a bartender in a leather butcher apron to the sawdust on the floor, and a bar menu of things like pot pies and scotch eggs, this place was fun! Check out the irish coffee - delicious!","[0.0, 1.0]"
"threekitcheneers.com The Three Kitcheneers went to Gramercy Tavern!!! No trip to New York is complete without visiting Gramercy Tavern. It's the one place in the city that I will not skip. It's an institution. I walk in and feel right at home. I fell in love with pork shoulder at this restaurant. Now it's pretty much the only meat I want to eat. Going during off hours is ideal since there will likely be a couple of seats available at the bar (the tavern). I've fought for a table there before, then I figured out this trick and never looked back. The Tavern has the best cocktails.  Inventive without being fussy or trendy. Classic. In fact, my favorite cocktail there is called the Fall Classic. It's a knock-you-on-your-ass martini made with bourbon and Calvados, an apple brandy. Oh my, it's retarded good and it makes you hungry. One must have an appetizer to go with it. By appetizer I mean a dish of Smoked Pork Shoulder with Cornbread, but I like to share, so that still counts as an appetizer. I can't leave that place without some pork. They work miracles on their pork, so flavorful, so tender, you don't need sauce or fixin's, just the meat. threekitcheneers.com threekitcheneers.com/blo…","[0.0, 1.0]"
I love the decor inside!! I went there 10:15pm last Sunday with 3 friends and were told there is 15-25 mins wait and they are closed at 11:00pm. We didn't wait but will def come back and try this place.,"[0.0, 1.0]"
"GOOD kitchen clean and nice. the food was't amazing great people, awesome service.","[0.0, 1.0]"
Great brunch spot. Pastries Turkish eggs Tea-smoked salmon Applewood smoked bacon Quinoa cakes Iced tea,"[1.0, 0.0]"
"I'll preface this review by saying that I believe the difference between ""the best"" pizza in this city and pizza that is only average is a matter of degrees.  I think you'd be hard pressed to come across terrible pizza just about anywhere in the North Atlantic (I'm not even considering places like Domino's, etc.).  Anyone who's tried to find even decent pizza outside of the North understands what bad pizza is.  And so to me, a five star slice around here does not have to be leaps and bounds above the giant pack of four star slices, but it must contain something, often subtle, that makes it stand out.   Spumoni Gardens is one such slice. I have to drop the full 5-er on this place.  At least as far as Sicilian style goes.  The sauce is really well seasoned and has a nice little tang to it, but the best part is the crust.  It's buttery and crispy, somewhat chewy and simply scrumptious.  To the four people who get their mitts on a corner slice of pie:  You win.","[1.0, 0.0]"
"Breakfast is good though portion sizes are pretty small. Decor is cute and trendy but they tend to leave their front door open so bugs and cigarette smoke gets inside. Coffee is pretty weak but the best in the neighborhood. Walk down for some lazy morning breakfast when I am not up for a trip somewhere better. Also, one fantastic employee, pretty sure he is the owner. The rest are all a bit young and a little too hipster for me... they seem to have constant bad attitudes. Definitely need to step up their game, potential for being a hot spot.","[0.0, 1.0]"
"absolutely delicious !!! It was everything I hoped it would be the ribs the brisket the potato salad , the wedge salad down to the homemade pie.","[0.0, 1.0]"
Awesome.,"[0.0, 1.0]"
"fried pockets of filling really can't be too bad.  if i were at a polish or chinese restaurant, i'd probably ask for the steamed version.  but i guess the 5 baked empanada options are the equivalent of getting your pierogies or chinese food steamed with sauce on the side. the restaurant is about 6 feet wide, crowded like nyc is about to run out of empanadas, and not a place i'd want to stay to eat at with all the people squeezing by to get to the register (take-out counter) and kitchen in the back.  so, the boyfriend and i ordered a few empanadas to go and found a stoop before tearing into our juicy selections (pernil, cheesesteak, chorizo, greek spinach pie).  if you decide to do the same, make sure to eat your empanadas off to the side so that you don't end up wearing the empanada juices and dipping sauce like i did. after ordering our food, it took about 20 minutes of waiting outside before our order was ready.  this place would be a solid 4 stars if it were a street cart.","[1.0, 0.0]"
"I didn't realize this restaurant was actually on 27th so we stood on the corner of 27th and 10th for a good five mins while I searched my blackberry for the address, finally found it, and headed in, was pretty quiet for 8:30 on a Wednesday night, we were one of 3 tables I believe, but after a bit probably 3-4 more tables came in. They have a really approachable wine list with a lot of fairly reasonable bottles, all italian I believe, but I could be wrong. Got some sort of potatoe croquettes for an appetizer, which normally I really enjoy, but to be honest I could have skipped them, I've enjoyed them more at other places. However, the pizza was great, tried both the Martha (truffle pate prosciutto and basil, no sauce) and the standard bufala, both were really great and more than enough food, no need for an appetizer. The staff was super nice and attentive but not overwhelming. Would definitely go back another time.","[1.0, 0.0]"
